"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
NA,35,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,32,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,33,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,55,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,32,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,32,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,31,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,31,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,56,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,66,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,48,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,60,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,52,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,58,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-01-20,53,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-02-20,43,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-03-20,39,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-04-20,41,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-05-20,33,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-06-20,30,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-07-20,45,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-08-20,41,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-09-20,33,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-10-20,42,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-11-20,46,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-12-20,38,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,31,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,42,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,62,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,60,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,60,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,0,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,11,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,48,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,51,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,39,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,56,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,49,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,55,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,52,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
6-01-20,29,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
6-02-20,44,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
6-03-20,55,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
6-04-20,41,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
6-05-20,52,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
6-06-20,53,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
6-07-20,51,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
6-08-20,31,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
6-09-20,20,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
6-10-20,29,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
6-11-20,20,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
6-12-20,25,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,24,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,18,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,40,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,45,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,48,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,28,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,22,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,34,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,51,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,55,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,51,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
7-01-20,34,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
7-02-20,51,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
7-03-20,41,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
7-04-20,58,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
7-05-20,50,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
7-06-20,41,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
7-07-20,40,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
7-08-20,47,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
7-09-20,31,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
7-10-20,34,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,44,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,52,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,61,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,67,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,42,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,34,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,50,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,52,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,49,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,38,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
8-01-20,46,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
8-02-20,28,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
8-03-20,30,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
8-04-20,41,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
8-05-20,31,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
8-06-20,35,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
8-07-20,52,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
8-08-20,31,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
8-09-20,49,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
8-10-20,51,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
8-11-20,44,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
8-12-20,43,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,41,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,34,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,38,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,28,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,46,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,38,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,33,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,38,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,22,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,21,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,23,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,23,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,27,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,44,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
9-01-20,34,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
9-02-20,30,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
9-03-20,36,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
9-04-20,34,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
9-07-20,42,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
9-08-20,60,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
9-09-20,59,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
9-10-20,40,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
9-11-20,53,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
9-12-20,66,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,32,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,40,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,41,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,28,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,25,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,21,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,38,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,44,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,28,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,48,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,37,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,45,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
10-01-20,31,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
10-02-20,61,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
10-03-20,60,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
10-04-20,56,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
10-05-20,15,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
10-06-20,25,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
10-07-20,19,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
10-08-20,11,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
10-09-20,16,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
10-10-20,12,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
10-11-20,16,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
10-12-20,33,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,25,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,32,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,10,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,20,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,39,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,4,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,15,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,16,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,11,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,13,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,21,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,22,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,24,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,13,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
11-01-20,14,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
11-02-20,39,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
11-03-20,29,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
11-04-20,38,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
11-05-20,40,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
11-06-20,43,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
11-07-20,40,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
11-08-20,21,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
11-09-20,32,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
11-10-20,61,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
11-11-20,45,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
11-12-20,25,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,17,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,38,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,41,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,20,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,26,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,37,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,47,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,49,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,59,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,17,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,56,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,15,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,60,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
12-01-20,29,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
12-02-20,13,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
12-03-20,13,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
12-04-20,23,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
12-05-20,34,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
12-06-20,56,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
12-07-20,44,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
12-08-20,27,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
12-09-20,26,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
12-10-20,35,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
12-11-20,20,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
12-12-20,34,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,20,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,12,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,46,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,15,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,19,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,55,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,56,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,69,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,25,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,61,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,48,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,33,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,10,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,19,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
1-01-20,26,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
1-02-20,28,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
1-03-20,35,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
1-04-20,33,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
1-05-20,14,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
1-06-20,20,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
1-07-20,30,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
1-08-20,40,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
1-09-20,16,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
1-10-20,23,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
1-11-20,34,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
1-12-20,45,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,11,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,46,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,55,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,44,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,48,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,17,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,26,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,13,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,34,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,60,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,48,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,24,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,24,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
2-01-20,43,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
2-02-20,64,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
2-03-20,66,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
2-04-20,55,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
2-05-20,54,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
2-06-20,56,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
2-07-20,54,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
2-08-20,43,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
2-09-20,21,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
2-10-20,38,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
2-11-20,38,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
2-12-20,21,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,16,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,16,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,39,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,33,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,18,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,20,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,41,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,25,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,15,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,19,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,13,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,32,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,55,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,57,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
3-01-20,42,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
3-02-20,18,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
3-03-20,38,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
3-04-20,28,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
3-05-20,26,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
3-06-20,28,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
3-07-20,38,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
3-08-20,45,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
3-09-20,51,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
3-10-20,45,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
3-11-20,19,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
3-12-20,18,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,34,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,31,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,33,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,27,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,32,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,44,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,42,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,38,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,23,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,25,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,18,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,49,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,22,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,24,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,52,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,45,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,18,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
4-01-20,20,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
4-02-20,30,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
4-03-20,40,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
4-04-20,48,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
4-05-20,36,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
4-06-20,31,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
4-07-20,44,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
4-08-20,33,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
4-09-20,32,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
4-10-20,25,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
4-11-20,30,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
4-12-20,31,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,25,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,27,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,16,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,18,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,47,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,27,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,18,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,18,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,22,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,45,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,65,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,33,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,52,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,40,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-01-20,41,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-02-20,34,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-03-20,31,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-04-20,31,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-05-20,21,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-06-20,16,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-07-20,30,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-10-20,27,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-11-20,33,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
5-12-20,27,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,25,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,18,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,27,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,41,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,56,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,55,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,55,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,49,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,34,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
NA,33,"Millbrook School","PM2.5","Wake",35.856111,-78.574167
